rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,local_id,target_id,range,range_timestamp,rss
1623088274684222149,,8821,,1623088274,684065103,'',27259,0,3867.0,18370257.0,-83.0
1623088274694230277,,8822,,1623088274,694011926,'',27259,0,3525.0,18370267.0,-83.0
1623088274703864879,,8823,,1623088274,703710079,'',27259,0,3830.0,18370277.0,-83.0
1623088274714752085,,8824,,1623088274,714616060,'',27259,0,3590.0,18370287.0,-83.0
1623088274724172809,,8825,,1623088274,724086046,'',27259,0,3830.0,18370297.0,-83.0
1623088274734063320,,8826,,1623088274,733964920,'',27259,0,3553.0,18370307.0,-83.0
1623088274744185744,,8827,,1623088274,744076013,'',27259,0,3830.0,18370317.0,-83.0
1623088274754447044,,8828,,1623088274,754225969,'',27259,0,3525.0,18370327.0,-84.0
1623088274765636844,,8829,,1623088274,765446901,'',27259,0,3792.0,18370338.0,-83.0
1623088274784123163,,8830,,1623088274,783970117,'',27259,0,3553.0,18370357.0,-83.0
1623088274795113629,,8831,,1623088274,795008897,'',27259,0,3867.0,18370368.0,-83.0
1623088274804280695,,8832,,1623088274,804152965,'',27259,0,3553.0,18370377.0,-83.0
1623088274814457781,,8833,,1623088274,814332962,'',27259,0,3792.0,18370387.0,-83.0
1623088274824631971,,8834,,1623088274,824454069,'',27259,0,3488.0,18370397.0,-83.0
1623088274834698054,,8835,,1623088274,834537982,'',27259,0,3830.0,18370407.0,-83.0
1623088274844759933,,8836,,1623088274,844610929,'',27259,0,3488.0,18370417.0,-83.0
1623088274854268802,,8837,,1623088274,854149103,'',27259,0,3830.0,18370427.0,-83.0
1623088274863945596,,8838,,1623088274,863845109,'',27259,0,3525.0,18370437.0,-83.0
1623088274875032802,,8839,,1623088274,874878883,'',27259,0,3792.0,18370447.0,-84.0
1623088274885662156,,8840,,1623088274,885495901,'',27259,0,3525.0,18370458.0,-83.0
1623088274895537963,,8841,,1623088274,895421981,'',27259,0,3717.0,18370468.0,-83.0
1623088274914824766,,8842,,1623088274,914612054,'',27259,0,3488.0,18370487.0,-84.0
1623088274925273285,,8843,,1623088274,925190925,'',27259,0,3792.0,18370498.0,-83.0
1623088274934714746,,8844,,1623088274,934622049,'',27259,0,3488.0,18370507.0,-83.0
1623088274944878834,,8845,,1623088274,944741010,'',27259,0,3792.0,18370517.0,-83.0
1623088274964239182,,8846,,1623088274,964078903,'',27259,0,3450.0,18370537.0,-84.0
1623088274975146496,,8847,,1623088274,974988937,'',27259,0,3792.0,18370548.0,-83.0
1623088274985155042,,8848,,1623088274,985049962,'',27259,0,3413.0,18370558.0,-85.0
1623088274995478981,,8849,,1623088274,995378017,'',27259,0,3755.0,18370568.0,-83.0
1623088275015464302,,8850,,1623088275,15326023,'',27259,0,3413.0,18370588.0,-84.0
1623088275025748015,,8851,,1623088275,25626897,'',27259,0,3755.0,18370598.0,-83.0
1623088275035152393,,8852,,1623088275,35015106,'',27259,0,3413.0,18370607.0,-84.0
1623088275044752468,,8853,,1623088275,44625997,'',27259,0,3717.0,18370617.0,-84.0
1623088275063859130,,8854,,1623088275,63703060,'',27259,0,3380.0,18370636.0,-83.0
1623088275075361864,,8855,,1623088275,75185060,'',27259,0,3755.0,18370647.0,-83.0
1623088275085589186,,8856,,1623088275,85383892,'',27259,0,3380.0,18370657.0,-83.0
1623088275096020013,,8857,,1623088275,95818996,'',27259,0,3680.0,18370668.0,-83.0
1623088275114421420,,8858,,1623088275,114219903,'',27259,0,3380.0,18370686.0,-84.0
1623088275126022560,,8859,,1623088275,125859022,'',27259,0,3680.0,18370698.0,-83.0
1623088275136090500,,8860,,1623088275,135956048,'',27259,0,3342.0,18370708.0,-84.0
1623088275146567347,,8861,,1623088275,146425962,'',27259,0,3717.0,18370718.0,-83.0
1623088275168501212,,8862,,1623088275,168369054,'',27259,0,3380.0,18370740.0,-84.0
1623088275186073226,,8863,,1623088275,185914993,'',27259,0,3642.0,18370758.0,-83.0
1623088275195950828,,8864,,1623088275,195883035,'',27259,0,3342.0,18370768.0,-84.0
1623088275214053299,,8865,,1623088275,213932991,'',27259,0,3642.0,18370786.0,-83.0
1623088275225925415,,8866,,1623088275,225747108,'',27259,0,3277.0,18370798.0,-84.0
1623088275235846380,,8867,,1623088275,235713005,'',27259,0,3680.0,18370808.0,-84.0
1623088275246803268,,8868,,1623088275,246625900,'',27259,0,3305.0,18370818.0,-83.0
1623088275262966965,,8869,,1623088275,262847900,'',27259,0,3605.0,18370835.0,-84.0
1623088275275691137,,8870,,1623088275,275588989,'',27259,0,3305.0,18370848.0,-83.0
1623088275288801588,,8871,,1623088275,288650989,'',27259,0,3642.0,18370858.0,-84.0
1623088275303712882,,8872,,1623088275,303546905,'',27259,0,3277.0,18370875.0,-83.0
1623088275313781914,,8873,,1623088275,313653945,'',27259,0,3605.0,18370886.0,-84.0
1623088275326684790,,8874,,1623088275,326579093,'',27259,0,3305.0,18370899.0,-83.0
1623088275337045725,,8875,,1623088275,336893081,'',27259,0,3567.0,18370909.0,-84.0
1623088275346779747,,8876,,1623088275,346685886,'',27259,0,3277.0,18370919.0,-83.0
1623088275364669964,,8877,,1623088275,364494085,'',27259,0,3544.0,18370935.0,-84.0
1623088275376979680,,8878,,1623088275,376825094,'',27259,0,3240.0,18370949.0,-83.0
1623088275386815470,,8879,,1623088275,386641979,'',27259,0,3544.0,18370959.0,-84.0
1623088275396894361,,8880,,1623088275,396760940,'',27259,0,3277.0,18370969.0,-84.0
1623088275413238940,,8881,,1623088275,413146018,'',27259,0,3544.0,18370985.0,-84.0
1623088275427097419,,8882,,1623088275,426945924,'',27259,0,3240.0,18370999.0,-85.0
1623088275436777218,,8883,,1623088275,436630010,'',27259,0,3507.0,18371009.0,-84.0
1623088275446963891,,8884,,1623088275,446821928,'',27259,0,3240.0,18371018.0,-84.0
1623088275463432017,,8885,,1623088275,463310003,'',27259,0,3507.0,18371035.0,-83.0
1623088275476898211,,8886,,1623088275,476804018,'',27259,0,3240.0,18371049.0,-84.0
1623088275486780144,,8887,,1623088275,486577033,'',27259,0,3544.0,18371058.0,-84.0
1623088275497944752,,8888,,1623088275,497697114,'',27259,0,3202.0,18371069.0,-83.0
1623088275513606377,,8889,,1623088275,513459920,'',27259,0,3469.0,18371085.0,-84.0
1623088275527478631,,8890,,1623088275,527301073,'',27259,0,3202.0,18371099.0,-84.0
1623088275537599120,,8891,,1623088275,537497043,'',27259,0,3469.0,18371109.0,-83.0
1623088275547552233,,8892,,1623088275,547398090,'',27259,0,3240.0,18371119.0,-83.0
1623088275568224038,,8893,,1623088275,568051099,'',27259,0,3469.0,18371139.0,-84.0
1623088275577838837,,8894,,1623088275,577713966,'',27259,0,3235.0,18371149.0,-83.0
1623088275588038008,,8895,,1623088275,587918996,'',27259,0,3469.0,18371159.0,-84.0
1623088275597865132,,8896,,1623088275,597707986,'',27259,0,3198.0,18371169.0,-83.0
1623088275617816653,,8897,,1623088275,617680072,'',27259,0,3432.0,18371189.0,-83.0
1623088275628032593,,8898,,1623088275,627914905,'',27259,0,3123.0,18371199.0,-83.0
1623088275637814735,,8899,,1623088275,637676954,'',27259,0,3507.0,18371209.0,-83.0
1623088275647607038,,8900,,1623088275,647500038,'',27259,0,3160.0,18371219.0,-83.0
1623088275662742531,,8901,,1623088275,662600994,'',27259,0,3469.0,18371234.0,-83.0
1623088275678286940,,8902,,1623088275,678144931,'',27259,0,3198.0,18371250.0,-83.0
1623088275688400749,,8903,,1623088275,688275098,'',27259,0,3432.0,18371260.0,-84.0
1623088275698294199,,8904,,1623088275,698122024,'',27259,0,3160.0,18371270.0,-82.0
1623088275713304693,,8905,,1623088275,713197946,'',27259,0,3394.0,18371284.0,-84.0
1623088275728310504,,8906,,1623088275,728198051,'',27259,0,3123.0,18371300.0,-83.0
1623088275738430821,,8907,,1623088275,738333940,'',27259,0,3394.0,18371310.0,-84.0
1623088275747480368,,8908,,1623088275,747337102,'',27259,0,3160.0,18371319.0,-83.0
1623088275763997543,,8909,,1623088275,763797044,'',27259,0,3319.0,18371335.0,-84.0
1623088275778524429,,8910,,1623088275,778373003,'',27259,0,3160.0,18371350.0,-82.0
1623088275788548026,,8911,,1623088275,788429021,'',27259,0,3394.0,18371360.0,-84.0
1623088275798985770,,8912,,1623088275,798851966,'',27259,0,3123.0,18371370.0,-82.0
1623088275813904925,,8913,,1623088275,813798904,'',27259,0,3394.0,18371385.0,-84.0
1623088275829077685,,8914,,1623088275,828910112,'',27259,0,3085.0,18371400.0,-83.0
1623088275838313628,,8915,,1623088275,838165998,'',27259,0,3357.0,18371409.0,-84.0
1623088275855064661,,8916,,1623088275,854866981,'',27259,0,3085.0,18371426.0,-83.0
1623088275878693546,,8917,,1623088275,878531932,'',27259,0,3389.0,18371450.0,-83.0
1623088275888594473,,8918,,1623088275,888329029,'',27259,0,3123.0,18371459.0,-84.0
1623088275898989618,,8919,,1623088275,898797988,'',27259,0,3352.0,18371470.0,-83.0
1623088275912880716,,8920,,1623088275,912749052,'',27259,0,3123.0,18371484.0,-84.0
1623088275928263506,,8921,,1623088275,928102016,'',27259,0,3352.0,18371499.0,-83.0
1623088275943044118,,8922,,1623088275,942899942,'',27259,0,3085.0,18371514.0,-83.0
1623088275952792171,,8923,,1623088275,952656984,'',27259,0,3389.0,18371524.0,-83.0
1623088275963735973,,8924,,1623088275,963536977,'',27259,0,3048.0,18371535.0,-83.0
1623088275977135974,,8925,,1623088275,977020978,'',27259,0,3352.0,18371548.0,-83.0
1623088275986146062,,8926,,1623088275,986004114,'',27259,0,3085.0,18371557.0,-82.0
1623088276003497881,,8927,,1623088276,3338098,'',27259,0,3352.0,18371574.0,-84.0
1623088276016240292,,8928,,1623088276,16112089,'',27259,0,3048.0,18371587.0,-83.0
1623088276032821210,,8929,,1623088276,32666921,'',27259,0,3314.0,18371604.0,-84.0
1623088276044035521,,8930,,1623088276,43966054,'',27259,0,3048.0,18371614.0,-82.0
1623088276063598593,,8931,,1623088276,63452959,'',27259,0,3352.0,18371634.0,-83.0
1623088276073289809,,8932,,1623088276,73137044,'',27259,0,3085.0,18371644.0,-83.0
1623088276085498772,,8933,,1623088276,85318088,'',27259,0,3352.0,18371656.0,-82.0
1623088276103048349,,8934,,1623088276,102874040,'',27259,0,3010.0,18371674.0,-83.0
1623088276113192183,,8935,,1623088276,113064050,'',27259,0,3352.0,18371684.0,-83.0
1623088276123493873,,8936,,1623088276,123321056,'',27259,0,3010.0,18371694.0,-83.0
1623088276133314518,,8937,,1623088276,133172035,'',27259,0,3352.0,18371704.0,-82.0
1623088276143024583,,8938,,1623088276,142904043,'',27259,0,3048.0,18371714.0,-83.0
1623088276153478302,,8939,,1623088276,153274059,'',27259,0,3287.0,18371724.0,-82.0
1623088276164425620,,8940,,1623088276,164244890,'',27259,0,3010.0,18371734.0,-83.0
1623088276182800119,,8941,,1623088276,182657957,'',27259,0,3287.0,18371754.0,-82.0
1623088276193807389,,8942,,1623088276,193716049,'',27259,0,3010.0,18371764.0,-83.0
1623088276203469618,,8943,,1623088276,203356027,'',27259,0,3287.0,18371774.0,-82.0
1623088276213128375,,8944,,1623088276,213027954,'',27259,0,3048.0,18371784.0,-83.0
1623088276223500324,,8945,,1623088276,223289966,'',27259,0,3287.0,18371794.0,-82.0
1623088276233283151,,8946,,1623088276,233171939,'',27259,0,2935.0,18371804.0,-83.0
1623088276243493233,,8947,,1623088276,243398904,'',27259,0,3287.0,18371814.0,-82.0
1623088276252657710,,8948,,1623088276,252543926,'',27259,0,2973.0,18371823.0,-82.0
1623088276263550584,,8949,,1623088276,263434886,'',27259,0,3287.0,18371834.0,-82.0
1623088276272456216,,8950,,1623088276,272325038,'',27259,0,2973.0,18371843.0,-83.0
1623088276283272708,,8951,,1623088276,283145904,'',27259,0,3287.0,18371854.0,-82.0
1623088276293640335,,8952,,1623088276,293479919,'',27259,0,2935.0,18371864.0,-83.0
1623088276302899147,,8953,,1623088276,302704095,'',27259,0,3249.0,18371873.0,-82.0
1623088276312620858,,8954,,1623088276,312494039,'',27259,0,2935.0,18371883.0,-83.0
1623088276323478581,,8955,,1623088276,323359012,'',27259,0,3287.0,18371894.0,-82.0
1623088276332599193,,8956,,1623088276,332475900,'',27259,0,2935.0,18371903.0,-83.0
1623088276343289782,,8957,,1623088276,343156099,'',27259,0,3212.0,18371914.0,-82.0
1623088276353703780,,8958,,1623088276,353528022,'',27259,0,2973.0,18371924.0,-83.0
1623088276364075724,,8959,,1623088276,363897085,'',27259,0,3174.0,18371934.0,-82.0
1623088276383105457,,8960,,1623088276,382945060,'',27259,0,2898.0,18371954.0,-83.0
1623088276392914621,,8961,,1623088276,392821073,'',27259,0,3277.0,18371963.0,-82.0
1623088276403008490,,8962,,1623088276,402895927,'',27259,0,2935.0,18371973.0,-82.0
1623088276413348250,,8963,,1623088276,413249969,'',27259,0,3240.0,18371983.0,-83.0
1623088276423357321,,8964,,1623088276,423130989,'',27259,0,2935.0,18371994.0,-83.0
1623088276432876945,,8965,,1623088276,432775974,'',27259,0,3240.0,18372003.0,-83.0
1623088276442991431,,8966,,1623088276,442884922,'',27259,0,2898.0,18372013.0,-82.0
1623088276452882704,,8967,,1623088276,452721118,'',27259,0,3240.0,18372023.0,-83.0
1623088276462883476,,8968,,1623088276,462733983,'',27259,0,2898.0,18372033.0,-82.0
1623088276472855551,,8969,,1623088276,472727060,'',27259,0,3202.0,18372043.0,-83.0
1623088276483091748,,8970,,1623088276,482985019,'',27259,0,2935.0,18372053.0,-82.0
1623088276493398286,,8971,,1623088276,493216991,'',27259,0,3165.0,18372063.0,-83.0
1623088276504031328,,8972,,1623088276,503900051,'',27259,0,2860.0,18372074.0,-82.0
1623088276523051383,,8973,,1623088276,522892951,'',27259,0,3240.0,18372093.0,-83.0
1623088276533868457,,8974,,1623088276,533766984,'',27259,0,2860.0,18372104.0,-82.0
1623088276544029452,,8975,,1623088276,543879032,'',27259,0,3240.0,18372114.0,-83.0
1623088276553015967,,8976,,1623088276,552841901,'',27259,0,2860.0,18372123.0,-82.0
1623088276563276077,,8977,,1623088276,563097953,'',27259,0,3165.0,18372133.0,-83.0
1623088276573457615,,8978,,1623088276,573242902,'',27259,0,2860.0,18372143.0,-83.0
1623088276583138287,,8979,,1623088276,583002090,'',27259,0,3240.0,18372153.0,-83.0
1623088276593898646,,8980,,1623088276,593811035,'',27259,0,2860.0,18372164.0,-83.0
1623088276603527158,,8981,,1623088276,603399038,'',27259,0,3240.0,18372173.0,-83.0
1623088276612592590,,8982,,1623088276,612463951,'',27259,0,2827.0,18372183.0,-83.0
1623088276623684848,,8983,,1623088276,623441934,'',27259,0,3202.0,18372193.0,-83.0
1623088276634279935,,8984,,1623088276,634151935,'',27259,0,2827.0,18372204.0,-83.0
1623088276643460465,,8985,,1623088276,643362045,'',27259,0,3127.0,18372213.0,-83.0
1623088276653171039,,8986,,1623088276,653027057,'',27259,0,2800.0,18372223.0,-82.0
1623088276663775921,,8987,,1623088276,663639068,'',27259,0,3165.0,18372234.0,-83.0
1623088276673723125,,8988,,1623088276,673600912,'',27259,0,2762.0,18372244.0,-82.0
1623088276684255920,,8989,,1623088276,684123039,'',27259,0,3165.0,18372254.0,-82.0
1623088276694446292,,8990,,1623088276,694235086,'',27259,0,2762.0,18372264.0,-83.0
1623088276703819820,,8991,,1623088276,703695058,'',27259,0,3165.0,18372274.0,-82.0
1623088276714075692,,8992,,1623088276,713948011,'',27259,0,2762.0,18372284.0,-82.0
1623088276724609008,,8993,,1623088276,724462032,'',27259,0,3165.0,18372294.0,-82.0
1623088276734002858,,8994,,1623088276,733916044,'',27259,0,2725.0,18372304.0,-83.0
1623088276743669699,,8995,,1623088276,743566036,'',27259,0,3127.0,18372314.0,-82.0
1623088276754956510,,8996,,1623088276,754614114,'',27259,0,2800.0,18372324.0,-82.0
1623088276773574213,,8997,,1623088276,773394107,'',27259,0,3090.0,18372343.0,-81.0
1623088276784165946,,8998,,1623088276,783994913,'',27259,0,2725.0,18372354.0,-83.0
1623088276794087093,,8999,,1623088276,793941974,'',27259,0,3165.0,18372364.0,-81.0
1623088276803827752,,9000,,1623088276,803728103,'',27259,0,2725.0,18372374.0,-83.0
1623088276823735862,,9001,,1623088276,823602914,'',27259,0,3165.0,18372393.0,-81.0
1623088276833625153,,9002,,1623088276,833419084,'',27259,0,2725.0,18372403.0,-83.0
1623088276844224787,,9003,,1623088276,844096899,'',27259,0,3127.0,18372414.0,-81.0
1623088276854045033,,9004,,1623088276,853892087,'',27259,0,2725.0,18372424.0,-83.0
1623088276872586701,,9005,,1623088276,872474908,'',27259,0,3127.0,18372442.0,-82.0
1623088276884005511,,9006,,1623088276,883821964,'',27259,0,2800.0,18372454.0,-83.0
1623088276894906599,,9007,,1623088276,894709110,'',27259,0,3099.0,18372465.0,-82.0
1623088276904889109,,9008,,1623088276,904705047,'',27259,0,2762.0,18372474.0,-83.0
1623088276914837845,,9009,,1623088276,914711952,'',27259,0,3099.0,18372484.0,-81.0
1623088276925081395,,9010,,1623088276,924923896,'',27259,0,2725.0,18372494.0,-83.0
1623088276934344211,,9011,,1623088276,934217929,'',27259,0,3137.0,18372504.0,-82.0
1623088276944455436,,9012,,1623088276,944360017,'',27259,0,2762.0,18372514.0,-82.0
1623088276955546268,,9013,,1623088276,955316066,'',27259,0,3137.0,18372525.0,-81.0
1623088276972350368,,9014,,1623088276,972203969,'',27259,0,2762.0,18372542.0,-82.0
1623088276984277017,,9015,,1623088276,984147071,'',27259,0,3062.0,18372554.0,-82.0
1623088276994669256,,9016,,1623088276,994544029,'',27259,0,2762.0,18372564.0,-83.0
1623088277005636054,,9017,,1623088277,5533933,'',27259,0,3137.0,18372574.0,-81.0
1623088277023303393,,9018,,1623088277,23183107,'',27259,0,2725.0,18372592.0,-82.0
1623088277034784146,,9019,,1623088277,34632921,'',27259,0,3099.0,18372604.0,-82.0
1623088277044727802,,9020,,1623088277,44636964,'',27259,0,2762.0,18372614.0,-85.0
1623088277055960416,,9021,,1623088277,55815935,'',27259,0,3137.0,18372625.0,-82.0
1623088277065434435,,9022,,1623088277,65246105,'',27259,0,2762.0,18372635.0,-83.0
1623088277075780115,,9023,,1623088277,75620889,'',27259,0,3099.0,18372644.0,-82.0
1623088277085326695,,9024,,1623088277,85218906,'',27259,0,2762.0,18372654.0,-83.0
1623088277095441944,,9025,,1623088277,95252990,'',27259,0,3099.0,18372665.0,-82.0
1623088277106417483,,9026,,1623088277,106241941,'',27259,0,2762.0,18372675.0,-82.0
1623088277115817967,,9027,,1623088277,115674972,'',27259,0,3099.0,18372685.0,-81.0
1623088277125063913,,9028,,1623088277,124939918,'',27259,0,2822.0,18372694.0,-83.0
1623088277136177745,,9029,,1623088277,136023998,'',27259,0,3174.0,18372705.0,-81.0
1623088277145793169,,9030,,1623088277,145662069,'',27259,0,2795.0,18372714.0,-83.0
1623088277160639341,,9031,,1623088277,160490036,'',27259,0,3099.0,18372725.0,-82.0
1623088277169677779,,9032,,1623088277,169502973,'',27259,0,2795.0,18372739.0,-83.0
1623088277185664027,,9033,,1623088277,185480117,'',27259,0,3099.0,18372755.0,-81.0
1623088277196058639,,9034,,1623088277,195938110,'',27259,0,2795.0,18372765.0,-83.0
1623088277205700370,,9035,,1623088277,205575942,'',27259,0,3174.0,18372775.0,-81.0
1623088277225938137,,9036,,1623088277,225730895,'',27259,0,2757.0,18372795.0,-83.0
1623088277245198599,,9037,,1623088277,245044946,'',27259,0,3137.0,18372814.0,-82.0
1623088277256127438,,9038,,1623088277,255986928,'',27259,0,2822.0,18372825.0,-83.0
1623088277275763296,,9039,,1623088277,275661945,'',27259,0,3062.0,18372845.0,-82.0
1623088277286535726,,9040,,1623088277,286415100,'',27259,0,2795.0,18372856.0,-83.0
1623088277297851647,,9041,,1623088277,297702074,'',27259,0,3062.0,18372866.0,-82.0
1623088277313126114,,9042,,1623088277,312978029,'',27259,0,2795.0,18372881.0,-83.0
1623088277326493330,,9043,,1623088277,326361894,'',27259,0,3174.0,18372895.0,-82.0
1623088277336260460,,9044,,1623088277,336178064,'',27259,0,2795.0,18372905.0,-82.0
1623088277346494650,,9045,,1623088277,346385955,'',27259,0,3137.0,18372915.0,-81.0
1623088277356528608,,9046,,1623088277,356358051,'',27259,0,2795.0,18372925.0,-83.0
1623088277377171249,,9047,,1623088277,377019882,'',27259,0,3099.0,18372945.0,-82.0
1623088277386336776,,9048,,1623088277,386174917,'',27259,0,2795.0,18372955.0,-82.0
1623088277396784654,,9049,,1623088277,396622896,'',27259,0,3137.0,18372966.0,-81.0
1623088277416311356,,9050,,1623088277,416232109,'',27259,0,2757.0,18372985.0,-83.0
1623088277445784582,,9051,,1623088277,445627927,'',27259,0,3099.0,18373014.0,-82.0
1623088277457003264,,9052,,1623088277,456860065,'',27259,0,2795.0,18373026.0,-82.0
1623088277477407004,,9053,,1623088277,477220058,'',27259,0,3174.0,18373046.0,-82.0
1623088277488538847,,9054,,1623088277,488286972,'',27259,0,2822.0,18373057.0,-83.0
1623088277507196505,,9055,,1623088277,507038116,'',27259,0,3174.0,18373076.0,-83.0
1623088277527151872,,9056,,1623088277,527041912,'',27259,0,2822.0,18373096.0,-83.0
1623088277537055827,,9057,,1623088277,536890983,'',27259,0,3137.0,18373106.0,-83.0
1623088277547202112,,9058,,1623088277,547130107,'',27259,0,2860.0,18373116.0,-83.0
1623088277557050750,,9059,,1623088277,556907892,'',27259,0,3137.0,18373126.0,-83.0
1623088277572723874,,9060,,1623088277,572527885,'',27259,0,2860.0,18373141.0,-83.0
1623088277588119936,,9061,,1623088277,587970972,'',27259,0,3174.0,18373156.0,-84.0
1623088277597328327,,9062,,1623088277,597197055,'',27259,0,2860.0,18373166.0,-82.0
1623088277608458037,,9063,,1623088277,608371019,'',27259,0,3212.0,18373177.0,-83.0
1623088277622991684,,9064,,1623088277,622757911,'',27259,0,2860.0,18373191.0,-82.0
1623088277637531354,,9065,,1623088277,637320041,'',27259,0,3174.0,18373206.0,-83.0
1623088277647163960,,9066,,1623088277,646998882,'',27259,0,2865.0,18373216.0,-82.0
1623088277656736469,,9067,,1623088277,656591892,'',27259,0,3212.0,18373225.0,-83.0
1623088277672736721,,9068,,1623088277,672607898,'',27259,0,2827.0,18373241.0,-82.0
1623088277688021895,,9069,,1623088277,687839984,'',27259,0,3212.0,18373257.0,-83.0
1623088277707730995,,9070,,1623088277,707612037,'',27259,0,2902.0,18373276.0,-82.0
1623088277722102670,,9071,,1623088277,721947908,'',27259,0,3174.0,18373291.0,-83.0
1623088277738464859,,9072,,1623088277,738364934,'',27259,0,2940.0,18373307.0,-82.0
1623088277752132920,,9073,,1623088277,752017021,'',27259,0,3249.0,18373321.0,-82.0
1623088277762829739,,9074,,1623088277,762629985,'',27259,0,2865.0,18373331.0,-83.0
1623088277772962199,,9075,,1623088277,772820949,'',27259,0,3249.0,18373341.0,-83.0
1623088277787819517,,9076,,1623088277,787640094,'',27259,0,2902.0,18373356.0,-83.0
1623088277798047966,,9077,,1623088277,797914028,'',27259,0,3212.0,18373366.0,-82.0
1623088277811932043,,9078,,1623088277,811862945,'',27259,0,2940.0,18373380.0,-83.0
1623088277822883531,,9079,,1623088277,822581052,'',27259,0,3212.0,18373391.0,-82.0
1623088277832763452,,9080,,1623088277,832632064,'',27259,0,2940.0,18373400.0,-83.0
1623088277846739962,,9081,,1623088277,846597909,'',27259,0,3287.0,18373415.0,-82.0
1623088277862515637,,9082,,1623088277,862385034,'',27259,0,2940.0,18373430.0,-83.0
1623088277872590199,,9083,,1623088277,872452020,'',27259,0,3249.0,18373441.0,-82.0
1623088277881778743,,9084,,1623088277,881679058,'',27259,0,2977.0,18373450.0,-83.0
1623088277896737705,,9085,,1623088277,896562099,'',27259,0,3287.0,18373464.0,-82.0
1623088277912363800,,9086,,1623088277,912211894,'',27259,0,2940.0,18373480.0,-83.0
1623088277922357237,,9087,,1623088277,922225952,'',27259,0,3254.0,18373491.0,-83.0
1623088277932398437,,9088,,1623088277,932331085,'',27259,0,2977.0,18373501.0,-83.0
1623088277941612221,,9089,,1623088277,941515922,'',27259,0,3254.0,18373510.0,-82.0
1623088277952043017,,9090,,1623088277,951898097,'',27259,0,2977.0,18373520.0,-83.0
1623088277962060316,,9091,,1623088277,961905956,'',27259,0,3254.0,18373530.0,-82.0
1623088277972480747,,9092,,1623088277,972342014,'',27259,0,2977.0,18373540.0,-83.0
1623088277982475838,,9093,,1623088277,982336997,'',27259,0,3254.0,18373551.0,-83.0
1623088277991629289,,9094,,1623088277,991522073,'',27259,0,2940.0,18373560.0,-83.0
1623088278002226967,,9095,,1623088278,2105951,'',27259,0,3319.0,18373570.0,-82.0
1623088278012202795,,9096,,1623088278,12079000,'',27259,0,2977.0,18373580.0,-83.0
1623088278022017674,,9097,,1623088278,21867990,'',27259,0,3319.0,18373590.0,-83.0
1623088278032203739,,9098,,1623088278,32093048,'',27259,0,2977.0,18373600.0,-83.0
1623088278042517052,,9099,,1623088278,42414903,'',27259,0,3319.0,18373610.0,-83.0
1623088278053179369,,9100,,1623088278,53040981,'',27259,0,3015.0,18373621.0,-83.0
1623088278071698396,,9101,,1623088278,71573972,'',27259,0,3357.0,18373639.0,-82.0
1623088278081983115,,9102,,1623088278,81842899,'',27259,0,3015.0,18373650.0,-83.0
1623088278092044471,,9103,,1623088278,91876029,'',27259,0,3292.0,18373660.0,-83.0
1623088278102275936,,9104,,1623088278,102060079,'',27259,0,3015.0,18373670.0,-82.0
1623088278112093000,,9105,,1623088278,111958980,'',27259,0,3319.0,18373680.0,-83.0
1623088278121923533,,9106,,1623088278,121829986,'',27259,0,3052.0,18373690.0,-82.0
1623088278131717393,,9107,,1623088278,131619930,'',27259,0,3357.0,18373700.0,-84.0
1623088278141978394,,9108,,1623088278,141910076,'',27259,0,3015.0,18373710.0,-82.0
1623088278152091523,,9109,,1623088278,151972055,'',27259,0,3357.0,18373720.0,-84.0
1623088278162396562,,9110,,1623088278,162259101,'',27259,0,3015.0,18373730.0,-82.0
1623088278172769268,,9111,,1623088278,172584056,'',27259,0,3357.0,18373740.0,-84.0
1623088278182019893,,9112,,1623088278,181869983,'',27259,0,3052.0,18373750.0,-83.0
1623088278192189753,,9113,,1623088278,192066907,'',27259,0,3357.0,18373760.0,-83.0
1623088278202199721,,9114,,1623088278,202105998,'',27259,0,3052.0,18373770.0,-83.0
1623088278211977664,,9115,,1623088278,211858987,'',27259,0,3357.0,18373780.0,-83.0
1623088278222198342,,9116,,1623088278,221991062,'',27259,0,3052.0,18373790.0,-83.0
1623088278232483463,,9117,,1623088278,232347011,'',27259,0,3357.0,18373800.0,-83.0
1623088278241757129,,9118,,1623088278,241637945,'',27259,0,3090.0,18373809.0,-83.0
1623088278251918266,,9119,,1623088278,251780033,'',27259,0,3319.0,18373820.0,-83.0
1623088278262465366,,9120,,1623088278,262316942,'',27259,0,3090.0,18373830.0,-83.0
1623088278272493072,,9121,,1623088278,272392988,'',27259,0,3357.0,18373840.0,-83.0
1623088278281752343,,9122,,1623088278,281632900,'',27259,0,3090.0,18373849.0,-83.0
1623088278292540613,,9123,,1623088278,292342901,'',27259,0,3357.0,18373860.0,-83.0
1623088278302263701,,9124,,1623088278,302126884,'',27259,0,3090.0,18373869.0,-84.0
1623088278312336259,,9125,,1623088278,312207937,'',27259,0,3319.0,18373880.0,-84.0
1623088278321785545,,9126,,1623088278,321634054,'',27259,0,3090.0,18373889.0,-83.0
1623088278331465576,,9127,,1623088278,331367015,'',27259,0,3394.0,18373899.0,-84.0
1623088278341962104,,9128,,1623088278,341852903,'',27259,0,3127.0,18373910.0,-83.0
1623088278353106850,,9129,,1623088278,352993965,'',27259,0,3432.0,18373920.0,-84.0
